decoder,decoded_int,success,cap_hit,stop_reason,alarm,trigger_metric,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_witnesses,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,bch_decode_attempts,preprocessing_state_metrics,wall_seconds,first_component_gap,queue_touch_fraction,frame_uid,code_id,family,n,k,rate,condition,snr_db,true_label,transmitted_int,decoded_correct,trigger_threshold
event_state_sweep_osd,6.63373524637948e+18,True,False,no_alarm_accept_no_slip,False,0.7587161017571185,37,0,1,1,37,37,37,37,2368,37,0,1,0.04276169999502599,,1.0,RANDOM64_48_no_slip_t35,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6633735246379480345,True,1.6330289712586807
normal_code_decoder,6.037300819254668e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.03572848497424275,,1.0,RANDOM64_48_no_slip_t36,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6037300819254667816,True,1.6330289712586807
event_ls_first,6.037300819254668e+18,True,False,no_alarm_accept_no_slip,False,0.8598565663675517,37,0,1,1,37,37,37,37,2368,37,0,1,0.035825763014145195,,1.0,RANDOM64_48_no_slip_t36,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6037300819254667816,True,1.6330289712586807
event_ls_adaptive_l2,6.037300819254668e+18,True,False,no_alarm_accept_no_slip,False,0.8598565663675517,37,0,1,1,37,37,37,37,2368,37,0,1,0.035825763014145195,,1.0,RANDOM64_48_no_slip_t36,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6037300819254667816,True,1.6330289712586807
event_state_sweep_osd,6.037300819254668e+18,True,False,no_alarm_accept_no_slip,False,0.8598565663675517,37,0,1,1,37,37,37,37,2368,37,0,1,0.035825763014145195,,1.0,RANDOM64_48_no_slip_t36,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6037300819254667816,True,1.6330289712586807
normal_code_decoder,1.0214519713551915e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02953613002318889,,1.0,RANDOM64_48_no_slip_t37,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10214519713551914272,True,1.6330289712586807
event_ls_first,1.0214519713551915e+19,True,False,no_alarm_accept_no_slip,False,1.2775531702034977,37,0,1,1,37,37,37,37,2368,37,0,1,0.029604849056340754,,1.0,RANDOM64_48_no_slip_t37,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10214519713551914272,True,1.6330289712586807
event_ls_adaptive_l2,1.0214519713551915e+19,True,False,no_alarm_accept_no_slip,False,1.2775531702034977,37,0,1,1,37,37,37,37,2368,37,0,1,0.029604849056340754,,1.0,RANDOM64_48_no_slip_t37,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10214519713551914272,True,1.6330289712586807
event_state_sweep_osd,1.0214519713551915e+19,True,False,no_alarm_accept_no_slip,False,1.2775531702034977,37,0,1,1,37,37,37,37,2368,37,0,1,0.029604849056340754,,1.0,RANDOM64_48_no_slip_t37,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10214519713551914272,True,1.6330289712586807
normal_code_decoder,7.438753168185813e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02679644711315632,,1.0,RANDOM64_48_no_slip_t38,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7438753168185812729,True,1.6330289712586807
event_ls_first,7.438753168185813e+18,True,False,no_alarm_accept_no_slip,False,1.1917944798450852,37,0,1,1,37,37,37,37,2368,37,0,1,0.02687520021572709,,1.0,RANDOM64_48_no_slip_t38,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7438753168185812729,True,1.6330289712586807
event_ls_adaptive_l2,7.438753168185813e+18,True,False,no_alarm_accept_no_slip,False,1.1917944798450852,37,0,1,1,37,37,37,37,2368,37,0,1,0.02687520021572709,,1.0,RANDOM64_48_no_slip_t38,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7438753168185812729,True,1.6330289712586807
event_state_sweep_osd,7.438753168185813e+18,True,False,no_alarm_accept_no_slip,False,1.1917944798450852,37,0,1,1,37,37,37,37,2368,37,0,1,0.02687520021572709,,1.0,RANDOM64_48_no_slip_t38,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7438753168185812729,True,1.6330289712586807
normal_code_decoder,6.141990857787563e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.026717636035755277,,1.0,RANDOM64_48_no_slip_t39,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6141990857787563181,True,1.6330289712586807
event_ls_first,6.141990857787563e+18,True,False,no_alarm_accept_no_slip,False,0.7650149514196843,37,0,1,1,37,37,37,37,2368,37,0,1,0.026769964024424553,,1.0,RANDOM64_48_no_slip_t39,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6141990857787563181,True,1.6330289712586807
event_ls_adaptive_l2,6.141990857787563e+18,True,False,no_alarm_accept_no_slip,False,0.7650149514196843,37,0,1,1,37,37,37,37,2368,37,0,1,0.026769964024424553,,1.0,RANDOM64_48_no_slip_t39,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6141990857787563181,True,1.6330289712586807
event_state_sweep_osd,6.141990857787563e+18,True,False,no_alarm_accept_no_slip,False,0.7650149514196843,37,0,1,1,37,37,37,37,2368,37,0,1,0.026769964024424553,,1.0,RANDOM64_48_no_slip_t39,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6141990857787563181,True,1.6330289712586807
normal_code_decoder,6.109146437078019e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.025770324980840087,,1.0,RANDOM64_48_no_slip_t40,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6109146437078018666,True,1.6330289712586807
event_ls_first,6.109146437078019e+18,True,False,no_alarm_accept_no_slip,False,1.0514098710378081,37,0,1,1,37,37,37,37,2368,37,0,1,0.025847349897958338,,1.0,RANDOM64_48_no_slip_t40,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6109146437078018666,True,1.6330289712586807
event_ls_adaptive_l2,6.109146437078019e+18,True,False,no_alarm_accept_no_slip,False,1.0514098710378081,37,0,1,1,37,37,37,37,2368,37,0,1,0.025847349897958338,,1.0,RANDOM64_48_no_slip_t40,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6109146437078018666,True,1.6330289712586807
event_state_sweep_osd,6.109146437078019e+18,True,False,no_alarm_accept_no_slip,False,1.0514098710378081,37,0,1,1,37,37,37,37,2368,37,0,1,0.025847349897958338,,1.0,RANDOM64_48_no_slip_t40,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6109146437078018666,True,1.6330289712586807
normal_code_decoder,1.6522801640921061e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02958974102512002,,1.0,RANDOM64_48_no_slip_t41,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16522801640921062156,True,1.6330289712586807
event_ls_first,1.6522801640921061e+19,True,False,no_alarm_accept_no_slip,False,0.8931650614590328,37,0,1,1,37,37,37,37,2368,37,0,1,0.029669399023987353,,1.0,RANDOM64_48_no_slip_t41,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16522801640921062156,True,1.6330289712586807
event_ls_adaptive_l2,1.6522801640921061e+19,True,False,no_alarm_accept_no_slip,False,0.8931650614590328,37,0,1,1,37,37,37,37,2368,37,0,1,0.029669399023987353,,1.0,RANDOM64_48_no_slip_t41,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16522801640921062156,True,1.6330289712586807
event_state_sweep_osd,1.6522801640921061e+19,True,False,no_alarm_accept_no_slip,False,0.8931650614590328,37,0,1,1,37,37,37,37,2368,37,0,1,0.029669399023987353,,1.0,RANDOM64_48_no_slip_t41,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16522801640921062156,True,1.6330289712586807
normal_code_decoder,9.755646504596115e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.025290866033174098,,1.0,RANDOM64_48_no_slip_t42,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,9755646504596116210,True,1.6330289712586807
event_ls_first,9.755646504596115e+18,True,False,no_alarm_accept_no_slip,False,1.1369062296701604,37,0,1,1,37,37,37,37,2368,37,0,1,0.02535357407759875,,1.0,RANDOM64_48_no_slip_t42,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,9755646504596116210,True,1.6330289712586807
event_ls_adaptive_l2,9.755646504596115e+18,True,False,no_alarm_accept_no_slip,False,1.1369062296701604,37,0,1,1,37,37,37,37,2368,37,0,1,0.02535357407759875,,1.0,RANDOM64_48_no_slip_t42,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,9755646504596116210,True,1.6330289712586807
event_state_sweep_osd,9.755646504596115e+18,True,False,no_alarm_accept_no_slip,False,1.1369062296701604,37,0,1,1,37,37,37,37,2368,37,0,1,0.02535357407759875,,1.0,RANDOM64_48_no_slip_t42,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,9755646504596116210,True,1.6330289712586807
normal_code_decoder,1.496297126980307e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02214874397031963,,1.0,RANDOM64_48_no_slip_t43,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14962971269803069384,True,1.6330289712586807
event_ls_first,1.496297126980307e+19,True,False,no_alarm_accept_no_slip,False,1.1068603455204908,37,0,1,1,37,37,37,37,2368,37,0,1,0.02220192993991077,,1.0,RANDOM64_48_no_slip_t43,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14962971269803069384,True,1.6330289712586807
event_ls_adaptive_l2,1.496297126980307e+19,True,False,no_alarm_accept_no_slip,False,1.1068603455204908,37,0,1,1,37,37,37,37,2368,37,0,1,0.02220192993991077,,1.0,RANDOM64_48_no_slip_t43,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14962971269803069384,True,1.6330289712586807
event_state_sweep_osd,1.496297126980307e+19,True,False,no_alarm_accept_no_slip,False,1.1068603455204908,37,0,1,1,37,37,37,37,2368,37,0,1,0.02220192993991077,,1.0,RANDOM64_48_no_slip_t43,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14962971269803069384,True,1.6330289712586807
normal_code_decoder,7.859863911583975e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.027075099060311913,,1.0,RANDOM64_48_no_slip_t44,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7859863911583975530,True,1.6330289712586807
event_ls_first,7.859863911583975e+18,True,False,no_alarm_accept_no_slip,False,1.1809516927222208,37,0,1,1,37,37,37,37,2368,37,0,1,0.02714146301150322,,1.0,RANDOM64_48_no_slip_t44,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7859863911583975530,True,1.6330289712586807
event_ls_adaptive_l2,7.859863911583975e+18,True,False,no_alarm_accept_no_slip,False,1.1809516927222208,37,0,1,1,37,37,37,37,2368,37,0,1,0.02714146301150322,,1.0,RANDOM64_48_no_slip_t44,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7859863911583975530,True,1.6330289712586807
event_state_sweep_osd,7.859863911583975e+18,True,False,no_alarm_accept_no_slip,False,1.1809516927222208,37,0,1,1,37,37,37,37,2368,37,0,1,0.02714146301150322,,1.0,RANDOM64_48_no_slip_t44,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,7859863911583975530,True,1.6330289712586807
normal_code_decoder,5.664563719392946e+17,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.030503232963383198,,1.0,RANDOM64_48_no_slip_t45,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,566456371939294579,True,1.6330289712586807
event_ls_first,5.664563719392946e+17,True,False,no_alarm_accept_no_slip,False,1.0026807577468044,37,0,1,1,37,37,37,37,2368,37,0,1,0.03056722995825112,,1.0,RANDOM64_48_no_slip_t45,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,566456371939294579,True,1.6330289712586807
event_ls_adaptive_l2,5.664563719392946e+17,True,False,no_alarm_accept_no_slip,False,1.0026807577468044,37,0,1,1,37,37,37,37,2368,37,0,1,0.03056722995825112,,1.0,RANDOM64_48_no_slip_t45,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,566456371939294579,True,1.6330289712586807
event_state_sweep_osd,5.664563719392946e+17,True,False,no_alarm_accept_no_slip,False,1.0026807577468044,37,0,1,1,37,37,37,37,2368,37,0,1,0.03056722995825112,,1.0,RANDOM64_48_no_slip_t45,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,566456371939294579,True,1.6330289712586807
normal_code_decoder,1.447805312025112e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02444673900026828,,1.0,RANDOM64_48_no_slip_t46,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14478053120251119710,True,1.6330289712586807
event_ls_first,1.447805312025112e+19,True,False,no_alarm_accept_no_slip,False,1.0429206220227158,37,0,1,1,37,37,37,37,2368,37,0,1,0.024497462902218103,,1.0,RANDOM64_48_no_slip_t46,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14478053120251119710,True,1.6330289712586807
event_ls_adaptive_l2,1.447805312025112e+19,True,False,no_alarm_accept_no_slip,False,1.0429206220227158,37,0,1,1,37,37,37,37,2368,37,0,1,0.024497462902218103,,1.0,RANDOM64_48_no_slip_t46,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14478053120251119710,True,1.6330289712586807
event_state_sweep_osd,1.447805312025112e+19,True,False,no_alarm_accept_no_slip,False,1.0429206220227158,37,0,1,1,37,37,37,37,2368,37,0,1,0.024497462902218103,,1.0,RANDOM64_48_no_slip_t46,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14478053120251119710,True,1.6330289712586807
normal_code_decoder,1.5293475184540488e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02922905795276165,,1.0,RANDOM64_48_no_slip_t47,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15293475184540488471,True,1.6330289712586807
event_ls_first,1.5293475184540488e+19,True,False,no_alarm_accept_no_slip,False,1.0702876218368647,37,0,1,1,37,37,37,37,2368,37,0,1,0.02929092396516353,,1.0,RANDOM64_48_no_slip_t47,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15293475184540488471,True,1.6330289712586807
event_ls_adaptive_l2,1.5293475184540488e+19,True,False,no_alarm_accept_no_slip,False,1.0702876218368647,37,0,1,1,37,37,37,37,2368,37,0,1,0.02929092396516353,,1.0,RANDOM64_48_no_slip_t47,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15293475184540488471,True,1.6330289712586807
event_state_sweep_osd,1.5293475184540488e+19,True,False,no_alarm_accept_no_slip,False,1.0702876218368647,37,0,1,1,37,37,37,37,2368,37,0,1,0.02929092396516353,,1.0,RANDOM64_48_no_slip_t47,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15293475184540488471,True,1.6330289712586807
normal_code_decoder,1.0122625855305304e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.022337242029607296,,1.0,RANDOM64_48_no_slip_t48,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10122625855305304440,True,1.6330289712586807
event_ls_first,1.0122625855305304e+19,True,False,no_alarm_accept_no_slip,False,0.9136961289568819,37,0,1,1,37,37,37,37,2368,37,0,1,0.02239144395571202,,1.0,RANDOM64_48_no_slip_t48,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10122625855305304440,True,1.6330289712586807
event_ls_adaptive_l2,1.0122625855305304e+19,True,False,no_alarm_accept_no_slip,False,0.9136961289568819,37,0,1,1,37,37,37,37,2368,37,0,1,0.02239144395571202,,1.0,RANDOM64_48_no_slip_t48,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10122625855305304440,True,1.6330289712586807
event_state_sweep_osd,1.0122625855305304e+19,True,False,no_alarm_accept_no_slip,False,0.9136961289568819,37,0,1,1,37,37,37,37,2368,37,0,1,0.02239144395571202,,1.0,RANDOM64_48_no_slip_t48,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10122625855305304440,True,1.6330289712586807
normal_code_decoder,2.984531473866316e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.018875380977988243,,1.0,RANDOM64_48_no_slip_t49,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,2984531473866315801,True,1.6330289712586807
event_ls_first,2.984531473866316e+18,True,False,no_alarm_accept_no_slip,False,0.9894485325021222,37,0,1,1,37,37,37,37,2368,37,0,1,0.018922574003227055,,1.0,RANDOM64_48_no_slip_t49,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,2984531473866315801,True,1.6330289712586807
event_ls_adaptive_l2,2.984531473866316e+18,True,False,no_alarm_accept_no_slip,False,0.9894485325021222,37,0,1,1,37,37,37,37,2368,37,0,1,0.018922574003227055,,1.0,RANDOM64_48_no_slip_t49,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,2984531473866315801,True,1.6330289712586807
event_state_sweep_osd,2.984531473866316e+18,True,False,no_alarm_accept_no_slip,False,0.9894485325021222,37,0,1,1,37,37,37,37,2368,37,0,1,0.018922574003227055,,1.0,RANDOM64_48_no_slip_t49,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,2984531473866315801,True,1.6330289712586807
normal_code_decoder,1.5500516540323045e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.0224012010730803,,1.0,RANDOM64_48_no_slip_t50,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15500516540323046291,True,1.6330289712586807
event_ls_first,1.5500516540323045e+19,True,False,no_alarm_accept_no_slip,False,0.8716965406111332,37,0,1,1,37,37,37,37,2368,37,0,1,0.022435380145907402,,1.0,RANDOM64_48_no_slip_t50,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15500516540323046291,True,1.6330289712586807
event_ls_adaptive_l2,1.5500516540323045e+19,True,False,no_alarm_accept_no_slip,False,0.8716965406111332,37,0,1,1,37,37,37,37,2368,37,0,1,0.022435380145907402,,1.0,RANDOM64_48_no_slip_t50,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15500516540323046291,True,1.6330289712586807
event_state_sweep_osd,1.5500516540323045e+19,True,False,no_alarm_accept_no_slip,False,0.8716965406111332,37,0,1,1,37,37,37,37,2368,37,0,1,0.022435380145907402,,1.0,RANDOM64_48_no_slip_t50,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,15500516540323046291,True,1.6330289712586807
normal_code_decoder,1.4918003242629966e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.018847677973099053,,1.0,RANDOM64_48_no_slip_t51,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14918003242629966271,True,1.6330289712586807
event_ls_first,1.4918003242629966e+19,True,False,no_alarm_accept_no_slip,False,1.1225543909905134,37,0,1,1,37,37,37,37,2368,37,0,1,0.01887557201553136,,1.0,RANDOM64_48_no_slip_t51,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14918003242629966271,True,1.6330289712586807
event_ls_adaptive_l2,1.4918003242629966e+19,True,False,no_alarm_accept_no_slip,False,1.1225543909905134,37,0,1,1,37,37,37,37,2368,37,0,1,0.01887557201553136,,1.0,RANDOM64_48_no_slip_t51,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14918003242629966271,True,1.6330289712586807
event_state_sweep_osd,1.4918003242629966e+19,True,False,no_alarm_accept_no_slip,False,1.1225543909905134,37,0,1,1,37,37,37,37,2368,37,0,1,0.01887557201553136,,1.0,RANDOM64_48_no_slip_t51,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,14918003242629966271,True,1.6330289712586807
normal_code_decoder,1.805203632679665e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.014742688043043017,,1.0,RANDOM64_48_no_slip_t52,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,18052036326796649939,True,1.6330289712586807
event_ls_first,1.805203632679665e+19,True,False,no_alarm_accept_no_slip,False,0.9183621053854824,37,0,1,1,37,37,37,37,2368,37,0,1,0.014769078930839896,,1.0,RANDOM64_48_no_slip_t52,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,18052036326796649939,True,1.6330289712586807
event_ls_adaptive_l2,1.805203632679665e+19,True,False,no_alarm_accept_no_slip,False,0.9183621053854824,37,0,1,1,37,37,37,37,2368,37,0,1,0.014769078930839896,,1.0,RANDOM64_48_no_slip_t52,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,18052036326796649939,True,1.6330289712586807
event_state_sweep_osd,1.805203632679665e+19,True,False,no_alarm_accept_no_slip,False,0.9183621053854824,37,0,1,1,37,37,37,37,2368,37,0,1,0.014769078930839896,,1.0,RANDOM64_48_no_slip_t52,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,18052036326796649939,True,1.6330289712586807
normal_code_decoder,6.78558176678766e+18,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.016696679056622088,,1.0,RANDOM64_48_no_slip_t53,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6785581766787659664,True,1.6330289712586807
event_ls_first,6.78558176678766e+18,True,False,no_alarm_accept_no_slip,False,0.9428951622071674,37,0,1,1,37,37,37,37,2368,37,0,1,0.01672731398139149,,1.0,RANDOM64_48_no_slip_t53,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6785581766787659664,True,1.6330289712586807
event_ls_adaptive_l2,6.78558176678766e+18,True,False,no_alarm_accept_no_slip,False,0.9428951622071674,37,0,1,1,37,37,37,37,2368,37,0,1,0.01672731398139149,,1.0,RANDOM64_48_no_slip_t53,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6785581766787659664,True,1.6330289712586807
event_state_sweep_osd,6.78558176678766e+18,True,False,no_alarm_accept_no_slip,False,0.9428951622071674,37,0,1,1,37,37,37,37,2368,37,0,1,0.01672731398139149,,1.0,RANDOM64_48_no_slip_t53,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,6785581766787659664,True,1.6330289712586807
normal_code_decoder,1.0251670154660383e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.03958697302732617,,1.0,RANDOM64_48_no_slip_t54,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10251670154660382788,True,1.6330289712586807
event_ls_first,1.0251670154660383e+19,True,False,no_alarm_accept_no_slip,False,0.8713515964429792,37,0,1,1,37,37,37,37,2368,37,0,1,0.0397012319881469,,1.0,RANDOM64_48_no_slip_t54,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10251670154660382788,True,1.6330289712586807
event_ls_adaptive_l2,1.0251670154660383e+19,True,False,no_alarm_accept_no_slip,False,0.8713515964429792,37,0,1,1,37,37,37,37,2368,37,0,1,0.0397012319881469,,1.0,RANDOM64_48_no_slip_t54,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10251670154660382788,True,1.6330289712586807
event_state_sweep_osd,1.0251670154660383e+19,True,False,no_alarm_accept_no_slip,False,0.8713515964429792,37,0,1,1,37,37,37,37,2368,37,0,1,0.0397012319881469,,1.0,RANDOM64_48_no_slip_t54,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,10251670154660382788,True,1.6330289712586807
normal_code_decoder,1.2387142550172316e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.0312833710340783,,1.0,RANDOM64_48_no_slip_t55,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,12387142550172315273,True,1.6330289712586807
event_ls_first,1.2387142550172316e+19,True,False,no_alarm_accept_no_slip,False,0.9488892445491306,37,0,1,1,37,37,37,37,2368,37,0,1,0.03135534096509218,,1.0,RANDOM64_48_no_slip_t55,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,12387142550172315273,True,1.6330289712586807
event_ls_adaptive_l2,1.2387142550172316e+19,True,False,no_alarm_accept_no_slip,False,0.9488892445491306,37,0,1,1,37,37,37,37,2368,37,0,1,0.03135534096509218,,1.0,RANDOM64_48_no_slip_t55,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,12387142550172315273,True,1.6330289712586807
event_state_sweep_osd,1.2387142550172316e+19,True,False,no_alarm_accept_no_slip,False,0.9488892445491306,37,0,1,1,37,37,37,37,2368,37,0,1,0.03135534096509218,,1.0,RANDOM64_48_no_slip_t55,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,12387142550172315273,True,1.6330289712586807
normal_code_decoder,1.609857799446874e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.022882721037603915,,1.0,RANDOM64_48_no_slip_t56,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16098577994468738204,True,1.6330289712586807
event_ls_first,1.609857799446874e+19,True,False,no_alarm_accept_no_slip,False,1.0273675178563573,37,0,1,1,37,37,37,37,2368,37,0,1,0.022942302050068974,,1.0,RANDOM64_48_no_slip_t56,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16098577994468738204,True,1.6330289712586807
event_ls_adaptive_l2,1.609857799446874e+19,True,False,no_alarm_accept_no_slip,False,1.0273675178563573,37,0,1,1,37,37,37,37,2368,37,0,1,0.022942302050068974,,1.0,RANDOM64_48_no_slip_t56,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16098577994468738204,True,1.6330289712586807
event_state_sweep_osd,1.609857799446874e+19,True,False,no_alarm_accept_no_slip,False,1.0273675178563573,37,0,1,1,37,37,37,37,2368,37,0,1,0.022942302050068974,,1.0,RANDOM64_48_no_slip_t56,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,16098577994468738204,True,1.6330289712586807
normal_code_decoder,1.339313733950058e+19,True,False,best_marginal_in_pruned_state_osd_union,False,,37,0,1,1,37,37,37,37,2368,37,0,1,0.02231379400473088,,1.0,RANDOM64_48_no_slip_t57,RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,no_slip,13393137339500580571,True,1.6330289712586807
