case_id,trial_uid,n,k,rate,family,snr_db,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,phase_innovation_std_deg,phase_initial_std_deg,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,transmitted_int,decoder,decoded_correct,decoded_int,success,certified,cap_hit,stop_reason,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_codewords,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,preprocessing_state_metrics,wall_seconds,queue_touch_fraction
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,ls_first_valid,True,4055512785,True,False,False,valid_list_complete,7,7,31,6,1,1,0,0,0,0,31,0.0013628280721604824,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,ls_list_marginal_L2,True,4055512785,True,False,False,valid_list_complete,210,197,31,31,3,2,2,62,1984,0,62,0.005360604962334037,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,ls_list_marginal_L4,True,4055512785,True,False,False,valid_list_complete,1416,1259,31,31,6,4,4,124,3968,0,62,0.02235278091393411,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,ls_list_marginal_L8,True,4055512785,True,False,False,valid_list_complete,4678,3979,31,31,12,8,8,248,7936,0,62,0.0664571130182594,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,latent_osd_batch_o2_s31,True,4055512785,True,False,False,best_marginal_in_osd_union,1736,0,31,31,822,822,822,25482,815424,1736,31,0.13101172796450555,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,plain_osd_batch_o2,False,4046444361,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.004132710979320109,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t24,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,24,4055512785,lsgrand_certified_v1_bound,True,4055512785,True,True,False,strict_unseen_codeword_certificate,76,76,31,31,2,1,0,76,2432,0,31,0.0024053610395640135,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,ls_first_valid,True,2518290140,True,False,False,valid_list_complete,7,7,31,6,1,1,0,0,0,0,31,0.0012931720120832324,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,ls_list_marginal_L2,True,2518290140,True,False,False,valid_list_complete,90,87,31,31,2,2,2,62,1984,0,62,0.0038423119112849236,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,ls_list_marginal_L4,True,2518290140,True,False,False,valid_list_complete,635,564,31,31,6,4,4,124,3968,0,62,0.010267823003232479,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,ls_list_marginal_L8,True,2518290140,True,False,False,valid_list_complete,1224,1067,31,31,11,8,8,248,7936,0,62,0.01894089300185442,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,latent_osd_batch_o2_s31,True,2518290140,True,False,False,best_marginal_in_osd_union,1736,0,31,31,876,876,876,27156,868992,1736,31,0.09880451706703752,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,plain_osd_batch_o2,False,2525488964,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.005957604036666453,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t25,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,25,2518290140,lsgrand_certified_v1_bound,True,2518290140,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.003066338016651571,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,ls_first_valid,True,1681361035,True,False,False,valid_list_complete,8,8,31,7,1,1,0,0,0,0,31,0.001825778977945447,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,ls_list_marginal_L2,True,1681361035,True,False,False,valid_list_complete,181,170,31,31,2,2,2,62,1984,0,62,0.0052276840433478355,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,ls_list_marginal_L4,True,1681361035,True,False,False,valid_list_complete,276,258,31,31,4,4,4,124,3968,0,62,0.005586474086157978,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,ls_list_marginal_L8,True,1681361035,True,False,False,valid_list_complete,3727,3215,31,31,12,8,8,248,7936,0,62,0.05556833802256733,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,latent_osd_batch_o2_s31,True,1681361035,True,False,False,best_marginal_in_osd_union,1736,0,31,31,980,980,980,30380,972160,1736,31,0.0964528420008719,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,plain_osd_batch_o2,False,23875890,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0032273740507662296,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t26,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,26,1681361035,lsgrand_certified_v1_bound,True,1681361035,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.0029404700035229325,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,ls_first_valid,True,816902044,True,False,False,valid_list_complete,12,12,31,6,1,1,0,0,0,0,31,0.0014701590407639742,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,ls_list_marginal_L2,True,816902044,True,False,False,valid_list_complete,325,296,31,31,2,2,2,62,1984,0,62,0.0061847049510106444,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,ls_list_marginal_L4,True,816902044,True,False,False,valid_list_complete,1309,1148,31,31,5,4,4,124,3968,0,62,0.01932433305773884,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,ls_list_marginal_L8,True,816902044,True,False,False,valid_list_complete,7096,5893,31,31,13,8,8,248,7936,0,62,0.12041215400677174,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,latent_osd_batch_o2_s31,True,816902044,True,False,False,best_marginal_in_osd_union,1736,0,31,31,962,962,962,29822,954304,1736,31,0.12102964101359248,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,plain_osd_batch_o2,False,311846366,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.004728143918327987,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t27,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,27,816902044,lsgrand_certified_v1_bound,True,816902044,True,True,False,strict_unseen_codeword_certificate,224,224,31,31,1,1,0,224,7168,0,31,0.005453869001939893,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,ls_first_valid,True,683372889,True,False,False,valid_list_complete,8,8,31,7,1,1,0,0,0,0,31,0.0013482350623235106,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,ls_list_marginal_L2,True,683372889,True,False,False,valid_list_complete,86,84,31,31,2,2,2,62,1984,0,62,0.00307691702619195,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,ls_list_marginal_L4,True,683372889,True,False,False,valid_list_complete,2238,1982,31,31,5,4,4,124,3968,0,62,0.036591936950571835,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,ls_list_marginal_L8,True,683372889,True,False,False,valid_list_complete,3637,3177,31,31,10,8,8,248,7936,0,62,0.0572932839859277,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,latent_osd_batch_o2_s31,True,683372889,True,False,False,best_marginal_in_osd_union,1736,0,31,31,984,984,984,30504,976128,1736,31,0.11810602305922657,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,plain_osd_batch_o2,False,690125787,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0033845959696918726,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t28,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,28,683372889,lsgrand_certified_v1_bound,True,683372889,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.002196901012212038,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,ls_first_valid,True,2599470881,True,False,False,valid_list_complete,7,7,31,7,1,1,0,0,0,0,31,0.0012301020324230194,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,ls_list_marginal_L2,True,2599470881,True,False,False,valid_list_complete,45,45,31,31,2,2,2,62,1984,0,62,0.003206016030162573,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,ls_list_marginal_L4,True,2599470881,True,False,False,valid_list_complete,560,518,31,31,7,4,4,124,3968,0,62,0.009325423976406455,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,ls_list_marginal_L8,True,2599470881,True,False,False,valid_list_complete,4286,3711,31,31,17,8,8,248,7936,0,62,0.06410631397739053,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,latent_osd_batch_o2_s31,True,2599470881,True,False,False,best_marginal_in_osd_union,1736,0,31,31,974,974,974,30194,966208,1736,31,0.10394485003780574,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,plain_osd_batch_o2,False,2562133591,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0033496200339868665,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c0_t29,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,29,2599470881,lsgrand_certified_v1_bound,True,2599470881,True,True,False,strict_unseen_codeword_certificate,32,32,31,31,1,1,0,32,1024,0,31,0.0014304989017546177,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,ls_first_valid,True,3480605006,True,False,False,valid_list_complete,7,7,31,6,1,1,0,0,0,0,31,0.0013168210862204432,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,ls_list_marginal_L2,True,3480605006,True,False,False,valid_list_complete,589,554,31,31,2,2,2,62,1984,0,62,0.00741529802326113,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,ls_list_marginal_L4,True,3480605006,True,False,False,valid_list_complete,2031,1846,31,31,5,4,4,124,3968,0,62,0.032830207026563585,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,ls_list_marginal_L8,True,3480605006,True,False,False,valid_list_complete,3161,2833,31,31,10,8,8,248,7936,0,62,0.04688235092908144,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,latent_osd_batch_o2_s31,True,3480605006,True,False,False,best_marginal_in_osd_union,1736,0,31,31,1028,1028,1028,31868,1019776,1736,31,0.10561878303997219,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,plain_osd_batch_o2,False,219171398,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.002614791039377451,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t0,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,0,3480605006,lsgrand_certified_v1_bound,True,3480605006,True,True,False,strict_unseen_codeword_certificate,96,96,31,31,1,1,0,96,3072,0,31,0.002014012075960636,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,ls_first_valid,True,686697657,True,False,False,valid_list_complete,6,6,31,6,1,1,0,0,0,0,31,0.0009189980337396264,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,ls_list_marginal_L2,True,686697657,True,False,False,valid_list_complete,436,411,31,31,2,2,2,62,1984,0,62,0.006080340943299234,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,ls_list_marginal_L4,True,686697657,True,False,False,valid_list_complete,1181,1082,31,31,4,4,4,124,3968,0,62,0.014470322988927364,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,ls_list_marginal_L8,True,686697657,True,False,False,valid_list_complete,3515,3123,31,31,10,8,8,248,7936,0,62,0.054094496998004615,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,latent_osd_batch_o2_s31,True,686697657,True,False,False,best_marginal_in_osd_union,1736,0,31,31,981,981,981,30411,973152,1736,31,0.10033203102648258,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,plain_osd_batch_o2,False,712881918,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.00423000892624259,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t1,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,1,686697657,lsgrand_certified_v1_bound,True,686697657,True,True,False,strict_unseen_codeword_certificate,32,32,31,31,1,1,0,32,1024,0,31,0.0019359909929335117,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,ls_first_valid,True,1628354352,True,False,False,valid_list_complete,9,9,31,7,1,1,0,0,0,0,31,0.0015054139075800776,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,ls_list_marginal_L2,True,1628354352,True,False,False,valid_list_complete,412,380,31,31,3,2,2,62,1984,0,62,0.008206405909731984,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,ls_list_marginal_L4,True,1628354352,True,False,False,valid_list_complete,870,781,31,31,7,4,4,124,3968,0,62,0.013651641900651157,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,ls_list_marginal_L8,True,1628354352,True,False,False,valid_list_complete,5267,4476,31,31,16,8,8,248,7936,0,62,0.08033643395174295,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,latent_osd_batch_o2_s31,True,1628354352,True,False,False,best_marginal_in_osd_union,1736,0,31,31,966,966,966,29946,958272,1736,31,0.11447487398982048,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,plain_osd_batch_o2,False,1800956519,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0037730749463662505,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t2,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,2,1628354352,lsgrand_certified_v1_bound,True,1628354352,True,True,False,strict_unseen_codeword_certificate,96,96,31,31,2,1,0,96,3072,0,31,0.0027626740047708154,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,ls_first_valid,True,858479144,True,False,False,valid_list_complete,8,8,31,7,1,1,0,0,0,0,31,0.0012971931137144566,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,ls_list_marginal_L2,True,858479144,True,False,False,valid_list_complete,768,682,31,31,2,2,2,62,1984,0,62,0.01545306493062526,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,ls_list_marginal_L4,True,858479144,True,False,False,valid_list_complete,2532,2168,31,31,4,4,4,124,3968,0,62,0.0433206899324432,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,ls_list_marginal_L8,True,858479144,True,False,False,valid_list_complete,7540,6224,31,31,10,8,8,248,7936,0,62,0.12061738094780594,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,latent_osd_batch_o2_s31,True,858479144,True,False,False,best_marginal_in_osd_union,1736,0,31,31,956,956,956,29636,948352,1736,31,0.12178951303940266,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,plain_osd_batch_o2,False,1648554181,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.003324744990095496,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t3,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,3,858479144,lsgrand_certified_v1_bound,True,858479144,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.0022338980343192816,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,ls_first_valid,True,3527571201,True,False,False,valid_list_complete,7,7,31,6,1,1,0,0,0,0,31,0.001234928029589355,0.1935483870967742
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,ls_list_marginal_L2,True,3527571201,True,False,False,valid_list_complete,136,130,31,31,3,2,2,62,1984,0,62,0.003705893992446363,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,ls_list_marginal_L4,True,3527571201,True,False,False,valid_list_complete,1176,1059,31,31,6,4,4,124,3968,0,62,0.017378106014803052,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,ls_list_marginal_L8,True,3527571201,True,False,False,valid_list_complete,4593,3965,31,31,12,8,8,248,7936,0,62,0.06620174506679177,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,latent_osd_batch_o2_s31,True,3527571201,True,False,False,best_marginal_in_osd_union,1736,0,31,31,863,863,863,26753,856096,1736,31,0.12034362100530416,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,plain_osd_batch_o2,False,2477658604,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0034631500020623207,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t4,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,1,4,3527571201,lsgrand_certified_v1_bound,True,3527571201,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.0023236949928104877,1.0
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t5,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,5,2548729716,ls_first_valid,True,2548729716,True,False,False,valid_list_complete,11,11,31,7,1,1,0,0,0,0,31,0.0013157579815015197,0.22580645161290322
PF32_SPARSE_EARLY,PF32_SPARSE_EARLY_c1_t5,32,20,0.625,sparse,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,1,5,2548729716,ls_list_marginal_L2,True,2548729716,True,False,False,valid_list_complete,577,518,31,31,4,2,2,62,1984,0,62,0.009311910020187497,1.0
