n,symbols,apparent_hamming_weight,apparent_error_fraction,hard_grand_log2_rank_lower_bound,latent_family_size,latent_family_log2_size,log2_coordinate_separation_lower_bound,case_id,family,k,rate,code_replicate,trial_id,location_label,location_fraction,tau,direction
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,591,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,592,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,593,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,594,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,595,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,596,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,597,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,598,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,599,early,0.15,19,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,600,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,601,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,602,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,603,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,604,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,605,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,606,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,607,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,608,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,609,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,610,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,611,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,612,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,613,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,1,614,late,0.85,109,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,615,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,616,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,617,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,618,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,619,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,620,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,621,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,622,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,623,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,624,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,625,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,626,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,627,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,628,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,1,629,middle,0.5,64,3
